"GEO_ID","county","tract","Description","Female_American Indian and Alaska Native","Female_Asian","Female_Black or African American","Female_Native Hawaiian and Other Pacific Islander","Female_Other","Female_Two or More","Female_White","Male_American Indian and Alaska Native","Male_Asian","Male_Black or African American","Male_Native Hawaiian and Other Pacific Islander","Male_Other","Male_Two or More","Male_White","sum_row"
"26003000100","Alger","000100","45 to 54 years ",5,0,0,0,0,7,203,8,8,0,0,0,0,277,508
"26003000100","Alger","000100","5 to 9 years ",0,0,0,0,0,6,68,0,0,0,0,0,21,98,193
"26003000100","Alger","000100","55 to 64 years ",0,0,0,0,0,15,336,6,0,0,0,0,5,247,609
"26003000100","Alger","000100","65 to 74 years ",12,3,0,0,0,21,252,0,0,0,0,0,8,258,554
"26003000100","Alger","000100","75 to 84 years ",0,0,0,0,0,10,122,6,0,0,0,0,2,96,236
"26003000100","Alger","000100","85 years and over ",0,0,0,0,0,0,115,0,0,0,0,0,0,94,209
"26003000100","Alger","000100","Under 5 years ",11,0,0,0,0,18,51,0,0,0,0,0,14,50,144
"26003000200","Alger","000200","10 to 14 years ",0,0,0,0,0,4,69,0,0,0,0,0,11,48,132
"26003000200","Alger","000200","15 to 17 years ",0,0,0,0,0,0,48,0,0,0,0,0,0,39,87
"26003000200","Alger","000200","18 and 19 years ",0,0,0,0,0,0,24,28,0,3,0,0,0,44,99
"26003000200","Alger","000200","20 to 24 years ",19,0,2,0,0,0,48,0,0,7,0,0,0,11,87
"26003000200","Alger","000200","25 to 29 years ",3,0,0,0,0,0,51,0,0,0,0,0,0,11,65
"26003000200","Alger","000200","30 to 34 years ",0,0,0,0,0,0,53,29,0,0,0,0,13,73,168
"26003000200","Alger","000200","35 to 44 years ",1,0,0,0,0,10,134,0,0,18,0,0,12,95,270
"26003000200","Alger","000200","45 to 54 years ",46,3,0,0,0,1,183,10,0,4,0,0,14,140,401
"26003000200","Alger","000200","5 to 9 years ",0,0,0,0,0,12,87,16,0,0,0,0,25,46,186
